Sample	raw_total_sequences	filtered_sequences	sequences	is_sorted	1st_fragments	last_fragments	reads_mapped	reads_mapped_and_paired	reads_unmapped	reads_properly_paired	reads_paired	reads_duplicated	reads_MQ0	reads_QC_failed	non-primary_alignments	supplementary_alignments	total_length	total_first_fragment_length	total_last_fragment_length	bases_mapped	bases_mapped_(cigar)	bases_trimmed	bases_duplicated	mismatches	error_rate	average_length	average_first_fragment_length	average_last_fragment_length	maximum_length	maximum_first_fragment_length	maximum_last_fragment_length	average_quality	insert_size_average	insert_size_standard_deviation	inward_oriented_pairs	outward_oriented_pairs	pairs_with_other_orientation	pairs_on_different_chromosomes	percentage_of_properly_paired_reads_(%)	reads_mapped_percent	reads_mapped_and_paired_percent	reads_unmapped_percent	reads_properly_paired_percent	reads_paired_percent	reads_duplicated_percent	reads_MQ0_percent	reads_QC_failed_percent
MHW331-RG	85395077.0	0.0	85395077.0	1.0	42820534.0	42574543.0	85395077.0	84203510.0	0.0	81427046.0	85395077.0	0.0	13352335.0	0.0	990661.0	0.0	12209276848.0	6134997610.0	6074279238.0	12209276848.0	11554296047.0	0.0	0.0	84196154.0	0.007287	142.0	143.0	143.0	150.0	150.0	150.0	39.4	246.6	103.3	37794350.0	3053655.0	43932.0	1209818.0	95.4	100.0	98.60464204511462	0.0	95.35332581291543	100.0	0.0	15.63595404920122	0.0
MHW332-RG	84923269.0	0.0	84923269.0	1.0	42656536.0	42266733.0	84923269.0	83300946.0	0.0	80229186.0	84923269.0	0.0	12398112.0	0.0	870983.0	0.0	12296497246.0	6199472160.0	6097025086.0	12296497246.0	11764324717.0	0.0	0.0	84792152.0	0.007207567	144.0	145.0	144.0	150.0	150.0	150.0	39.3	311.8	121.5	38930278.0	1351901.0	51571.0	1316723.0	94.5	100.0	98.08966020844063	0.0	94.47255969385728	100.0	0.0	14.599193066861332	0.0
MHW333-RG	82094953.0	0.0	82094953.0	1.0	41198090.0	40896863.0	82094953.0	80761912.0	0.0	78102064.0	82094953.0	0.0	11091450.0	0.0	836599.0	0.0	11878200674.0	5976969480.0	5901231194.0	11878200674.0	11337969972.0	0.0	0.0	79799539.0	0.007038256	144.0	145.0	144.0	150.0	150.0	150.0	39.4	280.2	110.5	37453813.0	1735304.0	44330.0	1147509.0	95.1	100.0	98.3762205211324	0.0	95.1362552092575	100.0	0.0	13.51051385582741	0.0
MHW334-RG	91465754.0	0.0	91465754.0	1.0	45905514.0	45560240.0	91465754.0	89942750.0	0.0	86829398.0	91465754.0	0.0	13784673.0	0.0	1003731.0	0.0	13211992093.0	6652019984.0	6559972109.0	13211992093.0	12568366162.0	0.0	0.0	90698468.0	0.007216408	144.0	145.0	144.0	150.0	150.0	150.0	39.4	280.2	116.8	41450950.0	2118941.0	53495.0	1347989.0	94.9	100.0	98.33489154858987	0.0	94.93104708894654	100.0	0.0	15.070857011685487	0.0
MHW335-RG	84297413.0	0.0	84297413.0	1.0	42385683.0	41911730.0	84297413.0	82275084.0	0.0	69785318.0	84297413.0	0.0	15550668.0	0.0	4930903.0	0.0	12115473118.0	6107913485.0	6007559633.0	12115473118.0	10973383034.0	0.0	0.0	343175182.0	0.03127342	143.0	144.0	143.0	150.0	150.0	150.0	39.4	334.9	861.0	32142224.0	3225708.0	184374.0	5585236.0	82.8	100.0	97.60095959291183	0.0	82.7846496309442	100.0	0.0	18.447384619027396	0.0
MHW336-RG	90653805.0	0.0	90653805.0	1.0	45590752.0	45063053.0	90653805.0	88821730.0	0.0	82628556.0	90653805.0	0.0	13611143.0	0.0	1639743.0	0.0	13092528455.0	6605221878.0	6487306577.0	13092528455.0	12397201832.0	0.0	0.0	91394515.0	0.007372189	144.0	145.0	144.0	150.0	150.0	150.0	39.4	258.0	100.1	39229631.0	2276586.0	85242.0	2819406.0	91.1	100.0	97.97904235790213	0.0	91.1473666218423	100.0	0.0	15.014419968362056	0.0
MHW337-RG	76931718.0	0.0	76931718.0	1.0	38674201.0	38257517.0	76931718.0	75489904.0	0.0	71564376.0	76931718.0	0.0	11715902.0	0.0	1137944.0	0.0	11107985211.0	5600859349.0	5507125862.0	11107985211.0	10512137022.0	0.0	0.0	78293310.0	0.007447897	144.0	145.0	144.0	150.0	150.0	150.0	39.4	251.7	96.6	33912943.0	2011007.0	55968.0	1765034.0	93.0	100.0	98.1258523305043	0.0	93.02323912745585	100.0	0.0	15.22896186979732	0.0
MHW338-RG	87762173.0	0.0	87762173.0	1.0	44115738.0	43646435.0	87762173.0	85889770.0	0.0	80200760.0	87762173.0	0.0	13523667.0	0.0	1451930.0	0.0	12661787056.0	6384724603.0	6277062453.0	12661787056.0	11960487335.0	0.0	0.0	88964708.0	0.007438218	144.0	145.0	144.0	150.0	150.0	150.0	39.4	251.4	97.9	37976621.0	2294422.0	78272.0	2595570.0	91.4	100.0	97.86650337383966	0.0	91.38420034335294	100.0	0.0	15.409448669872837	0.0
MHW339-RG	83688593.0	0.0	83688593.0	1.0	42037349.0	41651244.0	83688593.0	82213356.0	0.0	78142808.0	83688593.0	0.0	13388259.0	0.0	1345515.0	0.0	12011667553.0	6050510990.0	5961156563.0	12011667553.0	11316101639.0	0.0	0.0	84792106.0	0.007493048	143.0	144.0	143.0	150.0	150.0	150.0	39.4	232.0	90.2	36358223.0	2859242.0	57630.0	1831583.0	93.4	100.0	98.23723049089857	0.0	93.37330835517811	100.0	0.0	15.997710703536383	0.0
MHW340-RG	90295167.0	0.0	90295167.0	1.0	45479298.0	44815869.0	90295167.0	87871724.0	0.0	73876344.0	90295167.0	0.0	14043925.0	0.0	3576867.0	0.0	12986285508.0	6559771813.0	6426513695.0	12986285508.0	12157428857.0	0.0	0.0	87747019.0	0.007217564	143.0	144.0	143.0	150.0	150.0	150.0	39.4	245.5	110.7	34402449.0	2809375.0	168283.0	6555755.0	81.8	100.0	97.31608780345907	0.0	81.81649855080283	100.0	0.0	15.553351820037056	0.0
MHW341-RG	94557466.0	0.0	94557466.0	1.0	47535592.0	47021874.0	94557466.0	92787786.0	0.0	87279272.0	94557466.0	0.0	14055122.0	0.0	1543048.0	0.0	13627601747.0	6871585477.0	6756016270.0	13627601747.0	12894880382.0	0.0	0.0	92960500.0	0.007209101	144.0	145.0	144.0	150.0	150.0	150.0	39.4	248.6	98.3	41101065.0	2721050.0	75649.0	2496129.0	92.3	100.0	98.12846084517535	0.0	92.3028880659725	100.0	0.0	14.86410602416101	0.0
MHW342-RG	99570612.0	0.0	99570612.0	1.0	50065955.0	49504657.0	99570612.0	97528796.0	0.0	91557892.0	99570612.0	0.0	15394614.0	0.0	1587152.0	0.0	14377412758.0	7255443292.0	7121969466.0	14377412758.0	13598199939.0	0.0	0.0	101089274.0	0.007434019	144.0	145.0	144.0	150.0	150.0	150.0	39.4	255.8	100.4	43434437.0	2539292.0	83192.0	2707477.0	92.0	100.0	97.94937887898088	0.0	91.95272597099232	100.0	0.0	15.461001685919134	0.0
MHW343-RG	97014840.0	0.0	97014840.0	1.0	48776215.0	48238625.0	97014840.0	94644900.0	0.0	79736378.0	97014840.0	0.0	16410572.0	0.0	4862873.0	0.0	13893568592.0	7005686730.0	6887881862.0	13893568592.0	12905915303.0	0.0	0.0	94455321.0	0.007318762	143.0	144.0	143.0	150.0	150.0	150.0	39.4	241.6	120.5	36780685.0	3390516.0	181452.0	6969797.0	82.2	100.0	97.557136619511	0.0	82.18987734247668	100.0	0.0	16.915527562587332	0.0
MHW344-RG	105973338.0	0.0	105973338.0	1.0	53256472.0	52716866.0	105973338.0	104066178.0	0.0	97220428.0	105973338.0	0.0	16705277.0	0.0	2033622.0	0.0	15263809422.0	7693460444.0	7570348978.0	15263809422.0	14392313088.0	0.0	0.0	105108005.0	0.007303066	144.0	144.0	144.0	150.0	150.0	150.0	39.4	238.3	93.9	45594255.0	3227349.0	92411.0	3119074.0	91.7	100.0	98.20033978735293	0.0	91.7404602278358	100.0	0.0	15.763660289723061	0.0
MHW345-RG	93778816.0	0.0	93778816.0	1.0	47047029.0	46731787.0	93778816.0	92313660.0	0.0	89194612.0	93778816.0	0.0	13835118.0	0.0	1044036.0	0.0	13545778612.0	6816220742.0	6729557870.0	13545778612.0	12876090494.0	0.0	0.0	93986323.0	0.00729929	144.0	145.0	144.0	150.0	150.0	150.0	39.4	269.4	109.1	42398641.0	2353118.0	53010.0	1352061.0	95.1	100.0	98.43764715476894	0.0	95.11168492466359	100.0	0.0	14.752924583735414	0.0
MHW347-RG	82464101.0	0.0	82464101.0	1.0	41351198.0	41112903.0	82464101.0	81333534.0	0.0	78726682.0	82464101.0	0.0	12315514.0	0.0	909829.0	0.0	11818611952.0	5941117217.0	5877494735.0	11818611952.0	11207817873.0	0.0	0.0	79560721.0	0.00709868	143.0	144.0	143.0	150.0	150.0	150.0	39.4	246.2	102.4	36565625.0	2923623.0	41417.0	1136102.0	95.5	100.0	98.62901918981692	0.0	95.46782302277205	100.0	0.0	14.934394300860687	0.0
MHW348-RG	81879226.0	0.0	81879226.0	1.0	41078429.0	40800797.0	81879226.0	80591954.0	0.0	77727302.0	81879226.0	0.0	12367377.0	0.0	923783.0	0.0	11851968080.0	5964490514.0	5887477566.0	11851968080.0	11259029995.0	0.0	0.0	82277859.0	0.007307722	144.0	145.0	144.0	150.0	150.0	150.0	39.4	271.7	110.6	37157117.0	1854223.0	46997.0	1237640.0	94.9	100.0	98.42784053674372	0.0	94.92920951646514	100.0	0.0	15.104413664095945	0.0
MHW349-RG	73525584.0	0.0	73525584.0	1.0	36883749.0	36641835.0	73525584.0	72454942.0	0.0	70013880.0	73525584.0	0.0	10807433.0	0.0	829449.0	0.0	10587481947.0	5327232050.0	5260249897.0	10587481947.0	10061901303.0	0.0	0.0	72308453.0	0.007186362	143.0	144.0	144.0	150.0	150.0	150.0	39.4	260.6	107.3	32932057.0	2198767.0	40409.0	1056238.0	95.2	100.0	98.5438510763818	0.0	95.2238339242569	100.0	0.0	14.698874068106688	0.0
MHW350-RG	78736055.0	0.0	78736055.0	1.0	39479767.0	39256288.0	78736055.0	77722322.0	0.0	75218476.0	78736055.0	0.0	12019566.0	0.0	900689.0	0.0	11249210028.0	5654053723.0	5595156305.0	11249210028.0	10655611469.0	0.0	0.0	76012207.0	0.007133537	142.0	143.0	143.0	150.0	150.0	150.0	39.4	236.9	101.3	34557100.0	3179976.0	39555.0	1084530.0	95.5	100.0	98.7124920089024	0.0	95.53244190352184	100.0	0.0	15.265644182960397	0.0
MHW351-RG	85150104.0	0.0	85150104.0	1.0	42721805.0	42428299.0	85150104.0	83860306.0	0.0	81048472.0	85150104.0	0.0	12473853.0	0.0	900890.0	0.0	12287400912.0	6183654551.0	6103746361.0	12287400912.0	11711844141.0	0.0	0.0	83239837.0	0.007107321	144.0	145.0	144.0	150.0	150.0	150.0	39.4	269.7	109.5	38395800.0	2275627.0	46308.0	1212418.0	95.2	100.0	98.48526550243555	0.0	95.18305696960746	100.0	0.0	14.649251632153026	0.0
MHW352-RG	85262570.0	0.0	85262570.0	1.0	42765668.0	42496902.0	85262570.0	84041954.0	0.0	81314230.0	85262570.0	0.0	13013003.0	0.0	933814.0	0.0	12306437111.0	6189781249.0	6116655862.0	12306437111.0	11693622131.0	0.0	0.0	83752862.0	0.007162269	144.0	145.0	144.0	150.0	150.0	150.0	39.4	259.1	107.5	38372560.0	2422105.0	44757.0	1181555.0	95.4	100.0	98.56840346238684	0.0	95.36919893453833	100.0	0.0	15.262269246634249	0.0
MHW353-RG	75716366.0	0.0	75716366.0	1.0	37977163.0	37739203.0	75716366.0	74599212.0	0.0	72198212.0	75716366.0	0.0	11087107.0	0.0	817871.0	0.0	10913919704.0	5489270530.0	5424649174.0	10913919704.0	10373845198.0	0.0	0.0	74324652.0	0.00716462	144.0	145.0	144.0	150.0	150.0	150.0	39.4	261.4	107.0	34070298.0	2153114.0	39555.0	1036639.0	95.4	100.0	98.52455412347709	0.0	95.35350917396114	100.0	0.0	14.642946546061125	0.0
MHW407-RG	86413114.0	0.0	86413114.0	1.0	43348744.0	43064370.0	86413114.0	85105816.0	0.0	82231198.0	86413114.0	0.0	12350639.0	0.0	913665.0	0.0	12485760167.0	6282120220.0	6203639947.0	12485760167.0	11885616099.0	0.0	0.0	84698294.0	0.007126118	144.0	145.0	144.0	150.0	150.0	150.0	39.4	266.3	107.5	39000339.0	2266284.0	45518.0	1240767.0	95.2	100.0	98.4871532346352	0.0	95.16055398721079	100.0	0.0	14.292551706908746	0.0
MHW410-RG	88130807.0	0.0	88130807.0	1.0	44206327.0	43924480.0	88130807.0	86850952.0	0.0	84041816.0	88130807.0	0.0	12564055.0	0.0	905044.0	0.0	12731655261.0	6404535453.0	6327119808.0	12731655261.0	12154519102.0	0.0	0.0	85084939.0	0.007000271	144.0	145.0	144.0	150.0	150.0	150.0	39.4	268.1	108.9	39891254.0	2278939.0	46166.0	1209117.0	95.4	100.0	98.54777796372612	0.0	95.3603159449113	100.0	0.0	14.256144278810472	0.0
MHW419-RG	85427771.0	0.0	85427771.0	1.0	42852095.0	42575676.0	85427771.0	84136020.0	0.0	81327166.0	85427771.0	0.0	12742540.0	0.0	926317.0	0.0	12293119418.0	6183931598.0	6109187820.0	12293119418.0	11667297891.0	0.0	0.0	84211945.0	0.007217776	143.0	144.0	143.0	150.0	150.0	150.0	39.4	260.0	106.4	38257717.0	2547497.0	44884.0	1217912.0	95.2	100.0	98.48790272193804	0.0	95.1999157276385	100.0	0.0	14.916156480308961	0.0
MHW420-RG	73205491.0	0.0	73205491.0	1.0	36711580.0	36493911.0	73205491.0	72215966.0	0.0	69828962.0	73205491.0	0.0	12291518.0	0.0	811196.0	0.0	10490935549.0	5276698372.0	5214237177.0	10490935549.0	9932940242.0	0.0	0.0	71897005.0	0.00723824	143.0	144.0	143.0	150.0	150.0	150.0	39.4	246.4	104.2	32373703.0	2661894.0	38230.0	1034156.0	95.4	100.0	98.6482912873298	0.0	95.38760145738247	100.0	0.0	16.790431745072237	0.0
MHW421-RG	71208951.0	0.0	71208951.0	1.0	35717395.0	35491556.0	71208951.0	70141688.0	0.0	67676448.0	71208951.0	0.0	11261656.0	0.0	877972.0	0.0	10226477941.0	5144279593.0	5082198348.0	10226477941.0	9648750409.0	0.0	0.0	72754457.0	0.007540298	143.0	144.0	143.0	150.0	150.0	150.0	39.4	252.8	106.2	31597733.0	2363521.0	40369.0	1069221.0	95.0	100.0	98.50122353297972	0.0	95.03924302999492	100.0	0.0	15.814944388100871	0.0
MHW422-RG	79129665.0	0.0	79129665.0	1.0	39688691.0	39440974.0	79129665.0	78012998.0	0.0	75420364.0	79129665.0	0.0	12246424.0	0.0	917450.0	0.0	11345577936.0	5705414604.0	5640163332.0	11345577936.0	10723812133.0	0.0	0.0	78597936.0	0.007329291	143.0	144.0	143.0	150.0	150.0	150.0	39.4	247.9	104.6	35004608.0	2830539.0	42240.0	1129112.0	95.3	100.0	98.58881368953098	0.0	95.31237621187958	100.0	0.0	15.476400664655918	0.0
MHW424-RG	66570396.0	0.0	66570396.0	1.0	33380308.0	33190088.0	66570396.0	65647322.0	0.0	63429796.0	66570396.0	0.0	10423205.0	0.0	779512.0	0.0	9555633732.0	4803521720.0	4752112012.0	9555633732.0	9036308567.0	0.0	0.0	65408016.0	0.007238356	143.0	144.0	143.0	150.0	150.0	150.0	39.4	245.8	102.2	29468192.0	2351016.0	35454.0	968999.0	95.3	100.0	98.61338664712164	0.0	95.282287339856	100.0	0.0	15.657417750677045	0.0
MHW425-RG	69059068.0	0.0	69059068.0	1.0	34632187.0	34426881.0	69059068.0	68051846.0	0.0	65602172.0	69059068.0	0.0	10859833.0	0.0	821174.0	0.0	9954867293.0	5005407369.0	4949459924.0	9954867293.0	9428970622.0	0.0	0.0	69259834.0	0.007345429	144.0	145.0	144.0	150.0	150.0	150.0	39.4	255.0	102.1	30880700.0	2040874.0	38075.0	1066274.0	95.0	100.0	98.5415065259786	0.0	94.99429097421356	100.0	0.0	15.725426529069289	0.0
MHW426-RG	70099611.0	0.0	70099611.0	1.0	35161563.0	34938048.0	70099611.0	69023242.0	0.0	66421860.0	70099611.0	0.0	10865775.0	0.0	849241.0	0.0	10113781716.0	5088012266.0	5025769450.0	10113781716.0	9605209227.0	0.0	0.0	69626607.0	0.007248838	144.0	145.0	144.0	150.0	150.0	150.0	39.4	266.5	106.5	31475712.0	1862124.0	39787.0	1133998.0	94.8	100.0	98.46451501706622	0.0	94.75353579351533	100.0	0.0	15.500478312212032	0.0
MHW427-RG	72441500.0	0.0	72441500.0	1.0	36320230.0	36121270.0	72441500.0	71465054.0	0.0	68887832.0	72441500.0	0.0	11422293.0	0.0	868482.0	0.0	10397467607.0	5225389536.0	5172078071.0	10397467607.0	9839816015.0	0.0	0.0	70985417.0	0.0072141	143.0	144.0	143.0	150.0	150.0	150.0	39.4	243.9	98.4	32070994.0	2491141.0	38851.0	1131541.0	95.1	100.0	98.65209030735144	0.0	95.09443067854751	100.0	0.0	15.767609726468946	0.0
MHW429-RG	88419054.0	0.0	88419054.0	1.0	44337784.0	44081270.0	88419054.0	87165338.0	0.0	84018534.0	88419054.0	0.0	14458803.0	0.0	1066231.0	0.0	12675519874.0	6372868601.0	6302651273.0	12675519874.0	12002780605.0	0.0	0.0	88733667.0	0.007392759	143.0	144.0	143.0	150.0	150.0	150.0	39.4	248.6	103.4	39088854.0	3073163.0	48227.0	1372425.0	95.0	100.0	98.58207485458959	0.0	95.02310893305871	100.0	0.0	16.35258730544663	0.0
MHW431-RG	76837326.0	0.0	76837326.0	1.0	38534959.0	38302367.0	76837326.0	75797560.0	0.0	73208198.0	76837326.0	0.0	12705112.0	0.0	908653.0	0.0	11013820150.0	5538841644.0	5474978506.0	11013820150.0	10418352193.0	0.0	0.0	76654952.0	0.007357685	143.0	144.0	143.0	150.0	150.0	150.0	39.4	244.7	101.6	34018492.0	2705457.0	40417.0	1134414.0	95.3	100.0	98.64679569926732	0.0	95.27686843240744	100.0	0.0	16.53507827693015	0.0
MHW432-RG	83157437.0	0.0	83157437.0	1.0	41705717.0	41451720.0	83157437.0	81975334.0	0.0	79074536.0	83157437.0	0.0	13467397.0	0.0	968316.0	0.0	11948627869.0	6008501531.0	5940126338.0	11948627869.0	11333000566.0	0.0	0.0	82092732.0	0.00724369	143.0	144.0	143.0	150.0	150.0	150.0	39.4	253.6	104.0	37006662.0	2668090.0	45200.0	1267715.0	95.1	100.0	98.57847590949682	0.0	95.09015531587391	100.0	0.0	16.195060220530845	0.0
